iccs,unit,geo,year,value,category
ICCS0302,P_HTHAB,SK,2018,0.5,
ICCS0302,P_HTHAB,SK,2019,0.13,
ICCS0302,P_HTHAB,SK,2020,0.05,
ICCS0302,P_HTHAB,SK,2021,0.13,
ICCS0302,P_HTHAB,SK,2022,0.17,
ICCS0302,P_HTHAB,SK,2023,0.15,
ICCS0302,P_HTHAB,SK,2024,0.04,
ICCS030221,NR,AT,2016,685.0,
ICCS030221,NR,AT,2017,740.0,
ICCS030221,NR,AT,2018,1172.0,
ICCS030221,NR,AT,2019,1681.0,
ICCS030221,NR,AT,2020,1710.0,
ICCS030221,NR,AT,2021,1930.0,
ICCS030221,NR,AT,2022,2067.0,
ICCS030221,NR,AT,2023,2247.0,
ICCS030221,NR,BE,2016,1323.0,
ICCS030221,NR,BE,2017,1729.0,
ICCS030221,NR,BE,2018,1875.0,
ICCS030221,NR,BE,2019,2651.0,
ICCS030221,NR,BE,2020,2452.0,
ICCS030221,NR,BE,2021,2729.0,
ICCS030221,NR,BE,2022,1355.0,
ICCS030221,NR,BE,2023,1093.0,
ICCS030221,NR,BG,2016,19.0,
ICCS030221,NR,BG,2017,30.0,
ICCS030221,NR,BG,2018,27.0,
ICCS030221,NR,BG,2019,19.0,
ICCS030221,NR,BG,2020,23.0,
ICCS030221,NR,BG,2021,27.0,
ICCS030221,NR,BG,2022,17.0,
ICCS030221,NR,BG,2023,19.0,
ICCS030221,NR,CY,2016,77.0,
ICCS030221,NR,CY,2017,96.0,
ICCS030221,NR,CY,2018,122.0,
ICCS030221,NR,CY,2019,104.0,
ICCS030221,NR,CY,2020,154.0,
ICCS030221,NR,CY,2021,166.0,
ICCS030221,NR,CY,2022,167.0,
ICCS030221,NR,CY,2023,177.0,
ICCS030221,NR,CZ,2016,360.0,
ICCS030221,NR,CZ,2017,489.0,
ICCS030221,NR,CZ,2018,649.0,
ICCS030221,NR,CZ,2019,728.0,
ICCS030221,NR,CZ,2020,666.0,
ICCS030221,NR,CZ,2021,627.0,
ICCS030221,NR,CZ,2022,780.0,
ICCS030221,NR,CZ,2023,716.0,
ICCS030221,NR,DE,2017,6672.0,
ICCS030221,NR,DE,2018,7682.0,
ICCS030221,NR,DE,2019,12517.0,
ICCS030221,NR,DE,2020,19036.0,
ICCS030221,NR,DE,2021,39442.0,
ICCS030221,NR,DE,2022,42258.0,
ICCS030221,NR,DE,2023,45332.0,
ICCS030221,NR,DK,2016,239.0,
ICCS030221,NR,DK,2017,1752.0,
ICCS030221,NR,DK,2018,1593.0,
ICCS030221,NR,DK,2019,1505.0,
ICCS030221,NR,DK,2020,1815.0,
ICCS030221,NR,DK,2021,2051.0,
ICCS030221,NR,DK,2022,3307.0,
ICCS030221,NR,DK,2023,2824.0,
ICCS030221,NR,EE,2016,118.0,
ICCS030221,NR,EE,2017,154.0,
ICCS030221,NR,EE,2018,184.0,
ICCS030221,NR,EE,2019,175.0,
ICCS030221,NR,EE,2020,156.0,
ICCS030221,NR,EE,2021,231.0,
ICCS030221,NR,EE,2022,161.0,
ICCS030221,NR,EE,2023,172.0,
ICCS030221,NR,EL,2016,258.0,
ICCS030221,NR,EL,2017,164.0,
ICCS030221,NR,EL,2018,282.0,
ICCS030221,NR,EL,2019,329.0,
ICCS030221,NR,EL,2020,233.0,
ICCS030221,NR,EL,2021,211.0,
ICCS030221,NR,EL,2022,276.0,
ICCS030221,NR,EL,2023,298.0,
ICCS030221,NR,ES,2016,621.0,
ICCS030221,NR,ES,2017,767.0,
ICCS030221,NR,ES,2018,892.0,
ICCS030221,NR,ES,2019,866.0,
ICCS030221,NR,ES,2020,762.0,
ICCS030221,NR,ES,2021,739.0,
ICCS030221,NR,ES,2022,707.0,
ICCS030221,NR,ES,2023,909.0,
ICCS030221,NR,FI,2016,143.0,
ICCS030221,NR,FI,2017,111.0,
ICCS030221,NR,FI,2018,126.0,
ICCS030221,NR,FI,2019,185.0,
ICCS030221,NR,FI,2020,566.0,
ICCS030221,NR,FI,2021,442.0,
ICCS030221,NR,FI,2022,589.0,
ICCS030221,NR,FI,2023,741.0,
ICCS030221,NR,FR,2016,2409.0,
ICCS030221,NR,FR,2017,2981.0,
ICCS030221,NR,FR,2018,3645.0,
ICCS030221,NR,FR,2019,4435.0,
ICCS030221,NR,FR,2020,4858.0,
ICCS030221,NR,FR,2021,5336.0,
ICCS030221,NR,FR,2022,5073.0,
ICCS030221,NR,FR,2023,5903.0,
ICCS030221,NR,HR,2016,107.0,
ICCS030221,NR,HR,2017,140.0,
ICCS030221,NR,HR,2018,231.0,
ICCS030221,NR,HR,2019,251.0,
ICCS030221,NR,HR,2020,320.0,
ICCS030221,NR,HR,2021,458.0,
ICCS030221,NR,HR,2022,443.0,
ICCS030221,NR,HR,2023,463.0,
ICCS030221,NR,HU,2016,270.0,
ICCS030221,NR,HU,2017,1433.0,
ICCS030221,NR,HU,2018,209.0,
ICCS030221,NR,HU,2019,248.0,
ICCS030221,NR,HU,2020,269.0,
ICCS030221,NR,HU,2021,390.0,
ICCS030221,NR,HU,2022,359.0,
ICCS030221,NR,HU,2023,652.0,
ICCS030221,NR,IE,2016,286.0,
ICCS030221,NR,IE,2017,340.0,
ICCS030221,NR,IE,2018,398.0,
ICCS030221,NR,IE,2019,500.0,
ICCS030221,NR,IE,2020,444.0,
ICCS030221,NR,IE,2021,507.0,
ICCS030221,NR,IE,2022,550.0,
ICCS030221,NR,IE,2023,283.0,
ICCS030221,NR,IT,2016,513.0,
ICCS030221,NR,IT,2017,581.0,
ICCS030221,NR,IT,2018,628.0,
ICCS030221,NR,IT,2019,823.0,
ICCS030221,NR,IT,2020,1101.0,
ICCS030221,NR,IT,2021,1241.0,
ICCS030221,NR,IT,2022,1015.0,
ICCS030221,NR,IT,2023,819.0,
ICCS030221,NR,LT,2016,136.0,
ICCS030221,NR,LT,2017,148.0,
ICCS030221,NR,LT,2018,163.0,
ICCS030221,NR,LT,2019,189.0,
ICCS030221,NR,LT,2020,231.0,
ICCS030221,NR,LT,2021,204.0,
ICCS030221,NR,LT,2022,256.0,
ICCS030221,NR,LT,2023,236.0,
ICCS030221,NR,LV,2016,312.0,
ICCS030221,NR,LV,2017,158.0,
ICCS030221,NR,LV,2018,159.0,
ICCS030221,NR,LV,2019,189.0,
ICCS030221,NR,LV,2020,191.0,
ICCS030221,NR,LV,2021,227.0,
ICCS030221,NR,LV,2022,194.0,
ICCS030221,NR,LV,2023,167.0,
ICCS030221,NR,MT,2016,3.0,
ICCS030221,NR,MT,2017,8.0,
ICCS030221,NR,MT,2018,4.0,
ICCS030221,NR,MT,2019,2.0,
ICCS030221,NR,MT,2020,8.0,
ICCS030221,NR,MT,2021,20.0,
ICCS030221,NR,MT,2022,16.0,
ICCS030221,NR,MT,2023,10.0,
ICCS030221,NR,PL,2016,1997.0,
ICCS030221,NR,PL,2017,1927.0,
ICCS030221,NR,PL,2018,3490.0,
ICCS030221,NR,PL,2019,13615.0,
ICCS030221,NR,PL,2020,5367.0,
ICCS030221,NR,PL,2021,4005.0,
ICCS030221,NR,PL,2022,2575.0,
ICCS030221,NR,PL,2023,5244.0,
ICCS030221,NR,RO,2017,241.0,
ICCS030221,NR,RO,2018,222.0,
ICCS030221,NR,RO,2019,363.0,
ICCS030221,NR,RO,2020,498.0,
ICCS030221,NR,RO,2021,467.0,
ICCS030221,NR,RO,2022,898.0,
ICCS030221,NR,RO,2023,601.0,
ICCS030221,NR,SE,2016,1337.0,
ICCS030221,NR,SE,2017,2751.0,
ICCS030221,NR,SE,2018,915.0,
ICCS030221,NR,SE,2019,1426.0,
ICCS030221,NR,SE,2020,2337.0,
ICCS030221,NR,SE,2021,3221.0,
ICCS030221,NR,SE,2022,2884.0,
ICCS030221,NR,SE,2023,15896.0,
ICCS030221,NR,SI,2016,110.0,
ICCS030221,NR,SI,2017,187.0,
ICCS030221,NR,SI,2018,141.0,
ICCS030221,NR,SI,2019,134.0,
ICCS030221,NR,SI,2020,150.0,
ICCS030221,NR,SI,2021,176.0,
ICCS030221,NR,SI,2022,163.0,
ICCS030221,NR,SI,2023,193.0,
ICCS030221,NR,SK,2016,162.0,
ICCS030221,NR,SK,2017,242.0,
ICCS030221,NR,SK,2018,324.0,
ICCS030221,NR,SK,2019,286.0,
ICCS030221,NR,SK,2020,410.0,
ICCS030221,NR,SK,2021,295.0,
ICCS030221,NR,SK,2022,450.0,
ICCS030221,NR,SK,2023,277.0,
ICCS030221,P_HTHAB,AT,2016,7.87,
ICCS030221,P_HTHAB,AT,2017,8.44,
ICCS030221,P_HTHAB,AT,2018,13.28,
ICCS030221,P_HTHAB,AT,2019,18.98,
ICCS030221,P_HTHAB,AT,2020,19.21,
ICCS030221,P_HTHAB,AT,2021,21.61,
ICCS030221,P_HTHAB,AT,2022,23.02,
ICCS030221,P_HTHAB,AT,2023,24.68,
ICCS030221,P_HTHAB,BE,2016,11.7,
ICCS030221,P_HTHAB,BE,2017,15.23,
ICCS030221,P_HTHAB,BE,2018,16.45,
ICCS030221,P_HTHAB,BE,2019,23.14,
ICCS030221,P_HTHAB,BE,2020,21.28,
ICCS030221,P_HTHAB,BE,2021,23.62,
ICCS030221,P_HTHAB,BE,2022,11.66,
ICCS030221,P_HTHAB,BE,2023,9.31,
ICCS030221,P_HTHAB,BG,2016,0.27,
ICCS030221,P_HTHAB,BG,2017,0.42,
ICCS030221,P_HTHAB,BG,2018,0.38,
ICCS030221,P_HTHAB,BG,2019,0.27,
ICCS030221,P_HTHAB,BG,2020,0.33,
ICCS030221,P_HTHAB,BG,2021,0.39,
ICCS030221,P_HTHAB,BG,2022,0.26,
ICCS030221,P_HTHAB,BG,2023,0.29,
ICCS030221,P_HTHAB,CY,2016,9.08,
ICCS030221,P_HTHAB,CY,2017,11.23,
ICCS030221,P_HTHAB,CY,2018,14.12,
ICCS030221,P_HTHAB,CY,2019,11.87,
ICCS030221,P_HTHAB,CY,2020,17.34,
ICCS030221,P_HTHAB,CY,2021,18.53,
ICCS030221,P_HTHAB,CY,2022,18.46,
ICCS030221,P_HTHAB,CY,2023,18.65,
ICCS030221,P_HTHAB,CZ,2016,3.41,
ICCS030221,P_HTHAB,CZ,2017,4.62,
ICCS030221,P_HTHAB,CZ,2018,6.12,
ICCS030221,P_HTHAB,CZ,2019,6.84,
ICCS030221,P_HTHAB,CZ,2020,6.23,
ICCS030221,P_HTHAB,CZ,2021,5.97,
ICCS030221,P_HTHAB,CZ,2022,7.42,
ICCS030221,P_HTHAB,CZ,2023,6.61,
ICCS030221,P_HTHAB,DE,2017,8.09,
ICCS030221,P_HTHAB,DE,2018,9.28,
ICCS030221,P_HTHAB,DE,2019,15.08,
ICCS030221,P_HTHAB,DE,2020,22.89,
ICCS030221,P_HTHAB,DE,2021,47.43,
ICCS030221,P_HTHAB,DE,2022,50.77,
ICCS030221,P_HTHAB,DE,2023,54.54,
ICCS030221,P_HTHAB,DK,2016,4.19,
ICCS030221,P_HTHAB,DK,2017,30.48,
ICCS030221,P_HTHAB,DK,2018,27.55,
ICCS030221,P_HTHAB,DK,2019,25.92,
ICCS030221,P_HTHAB,DK,2020,31.17,
ICCS030221,P_HTHAB,DK,2021,35.12,
ICCS030221,P_HTHAB,DK,2022,56.3,
ICCS030221,P_HTHAB,DK,2023,47.6,
ICCS030221,P_HTHAB,EE,2016,8.97,
ICCS030221,P_HTHAB,EE,2017,11.71,
ICCS030221,P_HTHAB,EE,2018,13.95,
ICCS030221,P_HTHAB,EE,2019,13.21,
ICCS030221,P_HTHAB,EE,2020,11.74,
ICCS030221,P_HTHAB,EE,2021,17.37,
ICCS030221,P_HTHAB,EE,2022,12.09,
ICCS030221,P_HTHAB,EE,2023,12.59,
ICCS030221,P_HTHAB,EL,2016,2.39,
ICCS030221,P_HTHAB,EL,2017,1.52,
ICCS030221,P_HTHAB,EL,2018,2.63,
ICCS030221,P_HTHAB,EL,2019,3.07,
ICCS030221,P_HTHAB,EL,2020,2.17,
ICCS030221,P_HTHAB,EL,2021,1.98,
ICCS030221,P_HTHAB,EL,2022,2.64,
ICCS030221,P_HTHAB,EL,2023,2.86,
ICCS030221,P_HTHAB,ES,2016,1.34,
ICCS030221,P_HTHAB,ES,2017,1.65,
ICCS030221,P_HTHAB,ES,2018,1.91,
ICCS030221,P_HTHAB,ES,2019,1.85,
ICCS030221,P_HTHAB,ES,2020,1.61,
ICCS030221,P_HTHAB,ES,2021,1.56,
ICCS030221,P_HTHAB,ES,2022,1.49,
ICCS030221,P_HTHAB,ES,2023,1.89,
ICCS030221,P_HTHAB,FI,2016,2.61,
ICCS030221,P_HTHAB,FI,2017,2.02,
ICCS030221,P_HTHAB,FI,2018,2.29,
ICCS030221,P_HTHAB,FI,2019,3.35,
ICCS030221,P_HTHAB,FI,2020,10.24,
ICCS030221,P_HTHAB,FI,2021,7.99,
ICCS030221,P_HTHAB,FI,2022,10.62,
ICCS030221,P_HTHAB,FI,2023,13.32,
ICCS030221,P_HTHAB,FR,2016,3.62,
ICCS030221,P_HTHAB,FR,2017,4.46,
ICCS030221,P_HTHAB,FR,2018,5.44,
ICCS030221,P_HTHAB,FR,2019,6.6,
ICCS030221,P_HTHAB,FR,2020,7.22,
ICCS030221,P_HTHAB,FR,2021,7.89,
ICCS030221,P_HTHAB,FR,2022,7.45,
ICCS030221,P_HTHAB,FR,2023,8.65,
ICCS030221,P_HTHAB,HR,2016,2.55,
ICCS030221,P_HTHAB,HR,2017,3.37,
ICCS030221,P_HTHAB,HR,2018,5.63,
ICCS030221,P_HTHAB,HR,2019,6.16,
ICCS030221,P_HTHAB,HR,2020,7.89,
ICCS030221,P_HTHAB,HR,2021,11.35,
ICCS030221,P_HTHAB,HR,2022,11.47,
ICCS030221,P_HTHAB,HR,2023,12.02,
ICCS030221,P_HTHAB,HU,2016,2.75,
ICCS030221,P_HTHAB,HU,2017,14.63,
ICCS030221,P_HTHAB,HU,2018,2.14,
ICCS030221,P_HTHAB,HU,2019,2.54,
ICCS030221,P_HTHAB,HU,2020,2.75,
ICCS030221,P_HTHAB,HU,2021,4.01,
ICCS030221,P_HTHAB,HU,2022,3.74,
ICCS030221,P_HTHAB,HU,2023,6.79,
ICCS030221,P_HTHAB,IE,2016,6.05,
ICCS030221,P_HTHAB,IE,2017,7.11,
ICCS030221,P_HTHAB,IE,2018,8.24,
ICCS030221,P_HTHAB,IE,2019,10.2,
ICCS030221,P_HTHAB,IE,2020,8.86,
ICCS030221,P_HTHAB,IE,2021,10.01,
ICCS030221,P_HTHAB,IE,2022,10.67,
ICCS030221,P_HTHAB,IE,2023,5.37,
ICCS030221,P_HTHAB,IT,2016,0.85,
ICCS030221,P_HTHAB,IT,2017,0.96,
ICCS030221,P_HTHAB,IT,2018,1.04,
ICCS030221,P_HTHAB,IT,2019,1.38,
ICCS030221,P_HTHAB,IT,2020,1.85,
ICCS030221,P_HTHAB,IT,2021,2.1,
ICCS030221,P_HTHAB,IT,2022,1.72,
ICCS030221,P_HTHAB,IT,2023,1.39,
ICCS030221,P_HTHAB,LT,2016,4.71,
ICCS030221,P_HTHAB,LT,2017,5.2,
ICCS030221,P_HTHAB,LT,2018,5.8,
ICCS030221,P_HTHAB,LT,2019,6.76,
ICCS030221,P_HTHAB,LT,2020,8.27,
ICCS030221,P_HTHAB,LT,2021,7.3,
ICCS030221,P_HTHAB,LT,2022,9.12,
ICCS030221,P_HTHAB,LT,2023,8.26,
ICCS030221,P_HTHAB,LV,2016,15.85,
ICCS030221,P_HTHAB,LV,2017,8.1,
ICCS030221,P_HTHAB,LV,2018,8.22,
ICCS030221,P_HTHAB,LV,2019,9.84,
ICCS030221,P_HTHAB,LV,2020,10.01,
ICCS030221,P_HTHAB,LV,2021,11.99,
ICCS030221,P_HTHAB,LV,2022,10.34,
ICCS030221,P_HTHAB,LV,2023,8.87,
ICCS030221,P_HTHAB,MT,2016,0.67,
ICCS030221,P_HTHAB,MT,2017,1.74,
ICCS030221,P_HTHAB,MT,2018,0.84,
ICCS030221,P_HTHAB,MT,2019,0.41,
ICCS030221,P_HTHAB,MT,2020,1.55,
ICCS030221,P_HTHAB,MT,2021,3.88,
ICCS030221,P_HTHAB,MT,2022,3.08,
ICCS030221,P_HTHAB,MT,2023,1.84,
ICCS030221,P_HTHAB,PL,2016,5.26,
ICCS030221,P_HTHAB,PL,2017,5.07,
ICCS030221,P_HTHAB,PL,2018,9.19,
ICCS030221,P_HTHAB,PL,2019,35.85,
ICCS030221,P_HTHAB,PL,2020,14.14,
ICCS030221,P_HTHAB,PL,2021,10.58,
ICCS030221,P_HTHAB,PL,2022,6.98,
ICCS030221,P_HTHAB,PL,2023,14.27,
ICCS030221,P_HTHAB,RO,2017,1.23,
ICCS030221,P_HTHAB,RO,2018,1.14,
ICCS030221,P_HTHAB,RO,2019,1.87,
ICCS030221,P_HTHAB,RO,2020,2.58,
ICCS030221,P_HTHAB,RO,2021,2.43,
ICCS030221,P_HTHAB,RO,2022,4.72,
ICCS030221,P_HTHAB,RO,2023,3.15,
ICCS030221,P_HTHAB,SE,2016,13.57,
ICCS030221,P_HTHAB,SE,2017,27.52,
ICCS030221,P_HTHAB,SE,2018,9.04,
ICCS030221,P_HTHAB,SE,2019,13.94,
ICCS030221,P_HTHAB,SE,2020,22.63,
ICCS030221,P_HTHAB,SE,2021,31.03,
ICCS030221,P_HTHAB,SE,2022,27.59,
ICCS030221,P_HTHAB,SE,2023,151.08,
ICCS030221,P_HTHAB,SI,2016,5.33,
ICCS030221,P_HTHAB,SI,2017,9.05,
ICCS030221,P_HTHAB,SI,2018,6.82,
ICCS030221,P_HTHAB,SI,2019,6.44,
ICCS030221,P_HTHAB,SI,2020,7.16,
ICCS030221,P_HTHAB,SI,2021,8.35,
ICCS030221,P_HTHAB,SI,2022,7.74,
ICCS030221,P_HTHAB,SI,2023,9.12,
ICCS030221,P_HTHAB,SK,2016,2.99,
ICCS030221,P_HTHAB,SK,2017,4.45,
ICCS030221,P_HTHAB,SK,2018,5.95,
ICCS030221,P_HTHAB,SK,2019,5.25,
ICCS030221,P_HTHAB,SK,2020,7.51,
ICCS030221,P_HTHAB,SK,2021,5.4,
ICCS030221,P_HTHAB,SK,2022,8.28,
ICCS030221,P_HTHAB,SK,2023,5.1,
ICCS0401,NR,AT,2008,4786.0,robbery
ICCS0401,NR,AT,2009,4577.0,robbery
ICCS0401,NR,AT,2010,4310.0,robbery
ICCS0401,NR,AT,2011,4066.0,robbery
ICCS0401,NR,AT,2012,4092.0,robbery
ICCS0401,NR,AT,2013,3737.0,robbery
ICCS0401,NR,AT,2014,3481.0,robbery
ICCS0401,NR,AT,2015,3416.0,robbery
ICCS0401,NR,AT,2016,3103.0,robbery
ICCS0401,NR,AT,2017,2610.0,robbery
ICCS0401,NR,AT,2018,2396.0,robbery
ICCS0401,NR,AT,2019,2628.0,robbery
ICCS0401,NR,AT,2020,2137.0,robbery
ICCS0401,NR,AT,2021,2118.0,robbery
ICCS0401,NR,AT,2022,2536.0,robbery
ICCS0401,NR,AT,2023,2678.0,robbery
ICCS0401,NR,AT,2024,2986.0,robbery
ICCS0401,NR,BE,2008,22877.0,robbery
ICCS0401,NR,BE,2009,23581.0,robbery
ICCS0401,NR,BE,2010,23856.0,robbery
ICCS0401,NR,BE,2011,27341.0,robbery
ICCS0401,NR,BE,2012,25608.0,robbery
ICCS0401,NR,BE,2013,22879.0,robbery
ICCS0401,NR,BE,2014,21928.0,robbery
ICCS0401,NR,BE,2015,20278.0,robbery
ICCS0401,NR,BE,2016,18678.0,robbery
ICCS0401,NR,BE,2017,17645.0,robbery
ICCS0401,NR,BE,2018,16483.0,robbery
ICCS0401,NR,BE,2019,16297.0,robbery
ICCS0401,NR,BE,2020,11927.0,robbery
ICCS0401,NR,BE,2021,11639.0,robbery
ICCS0401,NR,BE,2022,13433.0,robbery
ICCS0401,NR,BE,2023,14372.0,robbery
ICCS0401,NR,BE,2024,13747.0,robbery
ICCS0401,NR,BG,2008,2868.0,robbery
ICCS0401,NR,BG,2009,3596.0,robbery
ICCS0401,NR,BG,2010,3737.0,robbery
ICCS0401,NR,BG,2011,3110.0,robbery
ICCS0401,NR,BG,2012,2955.0,robbery
ICCS0401,NR,BG,2013,2977.0,robbery
ICCS0401,NR,BG,2014,2326.0,robbery
ICCS0401,NR,BG,2015,1946.0,robbery
ICCS0401,NR,BG,2016,1666.0,robbery
ICCS0401,NR,BG,2017,1558.0,robbery
ICCS0401,NR,BG,2018,1265.0,robbery
ICCS0401,NR,BG,2019,1183.0,robbery
ICCS0401,NR,BG,2020,1002.0,robbery
ICCS0401,NR,BG,2021,840.0,robbery
ICCS0401,NR,BG,2022,902.0,robbery
ICCS0401,NR,BG,2023,899.0,robbery
ICCS0401,NR,BG,2024,913.0,robbery
ICCS0401,NR,CY,2008,71.0,robbery
ICCS0401,NR,CY,2009,142.0,robbery
ICCS0401,NR,CY,2010,156.0,robbery
ICCS0401,NR,CY,2011,137.0,robbery
ICCS0401,NR,CY,2012,173.0,robbery
ICCS0401,NR,CY,2013,149.0,robbery
ICCS0401,NR,CY,2014,104.0,robbery
ICCS0401,NR,CY,2015,78.0,robbery
ICCS0401,NR,CY,2016,93.0,robbery
ICCS0401,NR,CY,2017,103.0,robbery
ICCS0401,NR,CY,2018,73.0,robbery
ICCS0401,NR,CY,2019,55.0,robbery
ICCS0401,NR,CY,2020,78.0,robbery
ICCS0401,NR,CY,2021,68.0,robbery
ICCS0401,NR,CY,2022,96.0,robbery
ICCS0401,NR,CY,2023,62.0,robbery
ICCS0401,NR,CY,2024,93.0,robbery
ICCS0401,NR,CZ,2008,4641.0,robbery
ICCS0401,NR,CZ,2009,4687.0,robbery
ICCS0401,NR,CZ,2010,4019.0,robbery
ICCS0401,NR,CZ,2011,3881.0,robbery
ICCS0401,NR,CZ,2012,3416.0,robbery
ICCS0401,NR,CZ,2013,3051.0,robbery
ICCS0401,NR,CZ,2014,2547.0,robbery
ICCS0401,NR,CZ,2015,2022.0,robbery
ICCS0401,NR,CZ,2016,1646.0,robbery
ICCS0401,NR,CZ,2017,1585.0,robbery
ICCS0401,NR,CZ,2018,1406.0,robbery
ICCS0401,NR,CZ,2019,1439.0,robbery
ICCS0401,NR,CZ,2020,1248.0,robbery
ICCS0401,NR,CZ,2021,1230.0,robbery
ICCS0401,NR,CZ,2022,1422.0,robbery
ICCS0401,NR,CZ,2023,1439.0,robbery
ICCS0401,NR,CZ,2024,1389.0,robbery
ICCS0401,NR,DE,2008,49913.0,robbery
ICCS0401,NR,DE,2009,49317.0,robbery
ICCS0401,NR,DE,2010,48166.0,robbery
ICCS0401,NR,DE,2011,48021.0,robbery
ICCS0401,NR,DE,2012,48711.0,robbery
ICCS0401,NR,DE,2013,47234.0,robbery
ICCS0401,NR,DE,2014,45475.0,robbery
ICCS0401,NR,DE,2015,44666.0,robbery
ICCS0401,NR,DE,2016,43009.0,robbery
ICCS0401,NR,DE,2017,38849.0,robbery
ICCS0401,NR,DE,2018,36756.0,robbery
ICCS0401,NR,DE,2019,36052.0,robbery
ICCS0401,NR,DE,2020,33872.0,robbery
ICCS0401,NR,DE,2021,30125.0,robbery
ICCS0401,NR,DE,2022,38195.0,robbery
ICCS0401,NR,DE,2023,44857.0,robbery
ICCS0401,NR,DE,2024,43194.0,robbery
ICCS0401,NR,DK,2008,3400.0,robbery
ICCS0401,NR,DK,2009,4004.0,robbery
ICCS0401,NR,DK,2010,3372.0,robbery
ICCS0401,NR,DK,2011,3241.0,robbery
ICCS0401,NR,DK,2012,3003.0,robbery
ICCS0401,NR,DK,2013,3200.0,robbery
ICCS0401,NR,DK,2014,2322.0,robbery
ICCS0401,NR,DK,2015,2034.0,robbery
ICCS0401,NR,DK,2016,2185.0,robbery
ICCS0401,NR,DK,2017,2042.0,robbery
ICCS0401,NR,DK,2018,1819.0,robbery
ICCS0401,NR,DK,2019,1698.0,robbery
ICCS0401,NR,DK,2020,1635.0,robbery
ICCS0401,NR,DK,2021,1287.0,robbery
ICCS0401,NR,DK,2022,1406.0,robbery
ICCS0401,NR,DK,2023,1326.0,robbery
ICCS0401,NR,DK,2024,1454.0,robbery
ICCS0401,NR,EE,2008,909.0,robbery
ICCS0401,NR,EE,2009,726.0,robbery
ICCS0401,NR,EE,2010,599.0,robbery
ICCS0401,NR,EE,2011,525.0,robbery
ICCS0401,NR,EE,2012,457.0,robbery
ICCS0401,NR,EE,2013,476.0,robbery
ICCS0401,NR,EE,2014,360.0,robbery
ICCS0401,NR,EE,2015,337.0,robbery
ICCS0401,NR,EE,2016,248.0,robbery
ICCS0401,NR,EE,2017,201.0,robbery
ICCS0401,NR,EE,2018,170.0,robbery
ICCS0401,NR,EE,2019,152.0,robbery
ICCS0401,NR,EE,2020,113.0,robbery
ICCS0401,NR,EE,2021,129.0,robbery
ICCS0401,NR,EE,2022,98.0,robbery
ICCS0401,NR,EE,2023,77.0,robbery
ICCS0401,NR,EE,2024,101.0,robbery
ICCS0401,NR,EL,2008,3293.0,robbery
ICCS0401,NR,EL,2009,4715.0,robbery
ICCS0401,NR,EL,2010,6079.0,robbery
ICCS0401,NR,EL,2011,6636.0,robbery
ICCS0401,NR,EL,2012,5992.0,robbery
ICCS0401,NR,EL,2013,4919.0,robbery
ICCS0401,NR,EL,2014,3800.0,robbery
ICCS0401,NR,EL,2015,4316.0,robbery
ICCS0401,NR,EL,2016,4738.0,robbery
ICCS0401,NR,EL,2017,4271.0,robbery
ICCS0401,NR,EL,2018,4358.0,robbery
ICCS0401,NR,EL,2019,4335.0,robbery
ICCS0401,NR,EL,2020,2541.0,robbery
ICCS0401,NR,EL,2021,2403.0,robbery
ICCS0401,NR,EL,2022,2833.0,robbery
ICCS0401,NR,EL,2023,2781.0,robbery
ICCS0401,NR,EL,2024,2894.0,robbery
ICCS0401,NR,ES,2008,71421.0,robbery
ICCS0401,NR,ES,2009,65159.0,robbery
ICCS0401,NR,ES,2010,84411.0,robbery
ICCS0401,NR,ES,2011,87718.0,robbery
ICCS0401,NR,ES,2012,96607.0,robbery
ICCS0401,NR,ES,2013,86034.0,robbery
ICCS0401,NR,ES,2014,70855.0,robbery
ICCS0401,NR,ES,2015,64581.0,robbery
ICCS0401,NR,ES,2016,62952.0,robbery
ICCS0401,NR,ES,2017,61763.0,robbery
ICCS0401,NR,ES,2018,60295.0,robbery
ICCS0401,NR,ES,2019,65874.0,robbery
ICCS0401,NR,ES,2020,45263.0,robbery
ICCS0401,NR,ES,2021,53073.0,robbery
ICCS0401,NR,ES,2022,63392.0,robbery
ICCS0401,NR,ES,2023,64711.0,robbery
ICCS0401,NR,ES,2024,62976.0,robbery
ICCS0401,NR,FI,2008,1696.0,robbery
ICCS0401,NR,FI,2009,1640.0,robbery
ICCS0401,NR,FI,2010,1508.0,robbery
ICCS0401,NR,FI,2011,1622.0,robbery
ICCS0401,NR,FI,2012,1616.0,robbery
ICCS0401,NR,FI,2013,1523.0,robbery
ICCS0401,NR,FI,2014,1687.0,robbery
ICCS0401,NR,FI,2015,1548.0,robbery
ICCS0401,NR,FI,2016,1670.0,robbery
ICCS0401,NR,FI,2017,1640.0,robbery
ICCS0401,NR,FI,2018,1700.0,robbery
ICCS0401,NR,FI,2019,1805.0,robbery
ICCS0401,NR,FI,2020,1995.0,robbery
ICCS0401,NR,FI,2021,1901.0,robbery
ICCS0401,NR,FI,2022,2336.0,robbery
ICCS0401,NR,FI,2023,2732.0,robbery
ICCS0401,NR,FI,2024,2592.0,robbery
ICCS0401,NR,FR,2008,106633.0,robbery
ICCS0401,NR,FR,2009,112765.0,robbery
ICCS0401,NR,FR,2010,121038.0,robbery
ICCS0401,NR,FR,2011,120966.0,robbery
ICCS0401,NR,FR,2012,123814.0,robbery
